setpoint[rad],position[rad],velocity[rad/s],acceleration[rad/s^2],current[mA],delta_t [ms]
3.58,3.28,7.31,nan,29.59,2.51
3.58,3.30,7.36,nan,13.45,2.50
3.58,3.32,7.39,nan,24.21,2.46
3.58,3.34,7.43,nan,29.59,2.50
3.52,3.36,7.46,nan,18.83,2.53
3.52,3.38,7.48,nan,24.21,2.47
3.52,3.40,7.51,nan,29.59,2.50
3.52,3.42,7.53,nan,18.83,2.50
3.52,3.44,7.55,nan,21.52,2.49
3.52,3.46,7.55,nan,29.59,2.50
3.52,3.48,7.58,nan,-67.25,2.50
3.52,3.50,7.58,nan,-618.70,2.50
3.52,3.51,7.60,nan,-1038.34,2.50
3.52,3.53,7.58,nan,-1172.84,2.56
3.52,3.53,7.53,nan,-1086.76,2.47
3.52,3.53,7.41,nan,-909.22,2.47
3.52,3.53,7.29,nan,-640.22,2.52
3.52,3.53,7.05,nan,-395.43,2.48
3.52,3.53,6.83,nan,-145.26,2.53
3.52,3.53,6.45,nan,8.07,2.47
3.52,3.53,6.14,nan,94.15,2.51
3.52,3.52,5.66,nan,158.71,2.50
3.52,3.52,5.30,nan,134.50,2.49
3.52,3.52,4.72,nan,145.26,2.51
2.98,3.52,4.34,nan,96.84,2.50
2.98,3.52,3.74,nan,-1479.50,2.50
2.98,3.51,3.12,nan,-1320.79,2.51
2.98,3.50,2.71,nan,-965.71,2.49
2.98,3.49,2.30,nan,-645.60,2.53
2.98,3.47,1.70,nan,-433.09,2.50
2.98,3.45,1.29,nan,-287.83,2.46
2.98,3.44,0.70,nan,-190.99,2.50
2.98,3.42,0.29,nan,-139.88,2.51
2.98,3.40,-0.29,nan,-110.29,2.50
2.98,3.38,-0.70,nan,-83.39,2.50
2.98,3.36,-1.29,nan,-59.18,2.49
2.98,3.34,-1.70,nan,-56.49,2.55
2.98,3.32,-2.33,nan,-40.35,2.49
2.98,3.30,-2.95,nan,-40.35,2.51
2.98,3.28,-3.38,nan,-40.35,2.47
2.98,3.26,-3.76,nan,-45.73,2.52
2.98,3.24,-4.32,nan,-29.59,2.49
2.98,3.22,-4.65,nan,-32.28,2.50
2.98,3.21,-5.11,nan,-40.35,2.47
2.64,3.18,-5.37,nan,-26.90,2.50
2.64,3.17,-5.73,nan,-32.28,2.51
2.64,3.15,-5.95,nan,-43.04,2.49
2.64,3.13,-6.21,nan,-29.59,2.50
2.64,3.11,-6.38,nan,-29.59,2.50
2.64,3.08,-6.57,nan,-37.66,2.56
2.64,3.07,-6.69,nan,-34.97,2.45
2.64,3.05,-6.86,nan,-29.59,2.53
2.64,3.03,-6.93,nan,-37.66,2.46
2.64,3.01,-7.05,nan,-34.97,2.54
2.64,2.99,-7.12,nan,-26.90,2.49
2.64,2.97,-7.22,nan,-34.97,2.50
2.64,2.95,-7.27,nan,-34.97,2.50
2.64,2.93,-7.34,nan,-26.90,2.46
2.64,2.91,-7.36,nan,-34.97,2.52
2.64,2.89,-7.43,nan,-37.66,2.55
2.64,2.87,-7.46,nan,-26.90,2.45
2.64,2.85,-7.48,nan,-40.35,2.54
2.64,2.83,-7.53,nan,-26.90,2.50
2.64,2.82,-7.53,nan,-24.21,2.47
2.97,2.80,-7.55,nan,-29.59,2.51
2.97,2.78,-7.58,nan,2878.30,2.46
2.97,2.78,-7.55,nan,2563.57,2.52
2.97,2.78,-7.48,nan,1880.31,2.51
2.97,2.79,-7.36,nan,1202.43,2.49
2.97,2.80,-7.07,nan,774.72,2.50
2.97,2.82,-6.79,nan,503.03,2.47
2.97,2.84,-6.26,nan,336.25,2.51
2.97,2.85,-5.83,nan,231.34,2.49
2.97,2.87,-5.08,nan,166.78,2.50
2.97,2.89,-4.51,nan,112.98,2.50
2.97,2.91,-3.60,nan,80.70,2.49
2.97,2.93,-2.93,nan,-126.43,2.50
2.97,2.95,-1.89,nan,-807.00,2.52
2.97,2.96,-1.15,nan,-1032.96,2.48
2.97,2.97,-0.10,nan,-1145.94,2.52
2.97,2.98,0.55,nan,-1043.72,2.53
2.97,2.98,1.44,nan,-812.38,2.47
2.97,2.98,1.92,nan,-551.45,2.50
2.97,2.98,2.47,nan,-312.04,2.47
3.53,2.97,2.73,nan,-126.43,2.51
3.53,2.97,2.97,nan,1632.83,2.50
3.53,2.98,3.07,nan,1544.06,2.50
3.53,2.99,3.09,nan,1054.48,2.50
3.53,3.01,3.09,nan,685.95,2.50
3.53,3.02,3.05,nan,454.61,2.51
3.53,3.04,3.02,nan,298.59,2.50
3.53,3.06,2.97,nan,196.37,2.49
3.53,3.07,2.95,nan,142.57,2.50
3.53,3.09,3.00,nan,107.60,2.50
3.53,3.11,3.05,nan,75.32,2.52
3.53,3.13,3.21,nan,53.80,2.47
3.53,3.15,3.38,nan,48.42,2.53
3.53,3.17,3.69,nan,43.04,2.47
3.53,3.19,3.93,nan,26.90,2.53
3.53,3.21,4.34,nan,29.59,2.47
3.53,3.23,4.63,nan,34.97,2.50
3.53,3.24,5.04,nan,21.52,2.50
3.53,3.26,5.30,nan,24.21,2.50
3.53,3.28,5.64,nan,29.59,2.50
3.57,3.31,5.95,nan,21.52,2.56
3.57,3.32,6.14,nan,21.52,2.44
3.57,3.34,6.28,nan,29.59,2.50
3.57,3.36,6.50,nan,24.21,2.48
3.57,3.38,6.62,nan,21.52,2.49
3.57,3.40,6.79,nan,29.59,2.54
3.57,3.42,6.88,nan,24.21,2.48
3.57,3.44,7.00,nan,18.83,2.50
3.57,3.46,7.07,nan,26.90,2.51
3.57,3.48,7.17,nan,24.21,2.47
3.57,3.50,7.22,nan,18.83,2.50
3.57,3.52,7.29,nan,26.90,2.51
3.57,3.54,7.34,nan,-395.43,2.50
3.57,3.55,7.39,nan,-895.77,2.49
3.57,3.57,7.41,nan,-1199.74,2.51
3.57,3.57,7.39,nan,-1156.70,2.50
3.57,3.58,7.36,nan,-960.33,2.51
3.57,3.58,7.22,nan,-704.78,2.50
3.57,3.58,7.10,nan,-465.37,2.49
3.57,3.58,6.81,nan,-217.89,2.47
3.03,3.57,6.57,nan,-51.11,2.53
3.03,3.57,6.16,nan,-1301.96,2.53
3.03,3.56,5.85,nan,-1218.57,2.44
3.03,3.55,5.30,nan,-825.83,2.49
3.03,3.53,4.87,nan,-551.45,2.50
3.03,3.52,4.12,nan,-373.91,2.53
3.03,3.50,3.60,nan,-252.86,2.48
3.03,3.48,2.73,nan,-166.78,2.50
3.03,3.46,2.13,nan,-123.74,2.50
3.03,3.44,1.22,nan,-102.22,2.53
3.03,3.43,0.62,nan,-78.01,2.50
3.03,3.40,-0.22,nan,-53.80,2.52
3.03,3.39,-0.79,nan,-53.80,2.48
3.03,3.37,-1.61,nan,-51.11,2.47
3.03,3.34,-2.13,nan,-37.66,2.53
3.03,3.33,-2.90,nan,-34.97,2.52
3.03,3.31,-3.36,nan,-45.73,2.45
3.03,3.29,-4.00,nan,-29.59,2.50
3.03,3.27,-4.39,nan,-32.28,2.53
2.64,3.25,-4.89,nan,-40.35,2.53
2.64,3.23,-5.18,nan,-32.28,2.48
2.64,3.21,-5.59,nan,-29.59,2.48
2.64,3.19,-5.80,nan,-37.66,2.52
2.64,3.17,-6.09,nan,-34.97,2.47
2.64,3.15,-6.28,nan,-26.90,2.49
2.64,3.13,-6.50,nan,-37.66,2.52
2.64,3.11,-6.62,nan,-34.97,2.51
2.64,3.09,-6.79,nan,-34.97,2.58
2.64,3.08,-6.88,nan,-37.66,2.44
2.64,3.06,-7.00,nan,-34.97,2.47
2.64,3.04,-7.07,nan,-26.90,2.48
2.64,3.02,-7.17,nan,-37.66,2.56
2.64,3.00,-7.22,nan,-37.66,2.45
2.64,2.98,-7.29,nan,-26.90,2.50
2.64,2.95,-7.36,nan,-40.35,2.49
2.64,2.94,-7.39,nan,-37.66,2.52
2.64,2.92,-7.43,nan,-29.59,2.58
2.64,2.90,-7.46,nan,-29.59,2.40
2.64,2.88,-7.48,nan,-40.35,2.53
2.64,2.86,-7.53,nan,-26.90,2.47
2.96,2.84,-7.55,nan,-29.59,2.53
2.96,2.83,-7.55,nan,2867.54,2.47
2.96,2.82,-7.55,nan,2754.56,2.51
2.96,2.83,-7.48,nan,1883.00,2.57
2.96,2.83,-7.36,nan,1205.12,2.42
2.96,2.85,-7.07,nan,780.10,2.52
2.96,2.86,-6.81,nan,505.72,2.48
2.96,2.88,-6.26,nan,338.94,2.52
2.96,2.90,-5.59,nan,217.89,2.53
2.96,2.92,-5.08,nan,69.94,2.45
2.96,2.93,-4.53,nan,-516.48,2.53
2.96,2.95,-3.62,nan,-957.64,2.53
2.96,2.96,-2.97,nan,-1076.00,2.46
2.96,2.97,-1.99,nan,-1084.07,2.47
2.96,2.97,-1.34,nan,-836.59,2.53
2.96,2.97,-0.41,nan,-613.32,2.47
2.96,2.97,0.12,nan,-341.63,2.50
2.96,2.96,0.79,nan,-147.95,2.50
2.96,2.96,1.15,nan,10.76,2.50
2.96,2.96,1.53,nan,104.91,2.51
3.53,2.96,1.70,nan,94.15,2.54
3.53,2.96,1.82,nan,1573.65,2.49
3.53,2.97,1.82,nan,1463.36,2.51
3.53,2.98,1.77,nan,997.99,2.46
3.53,2.99,1.73,nan,659.05,2.49
3.53,3.01,1.65,nan,433.09,2.53
3.53,3.03,1.63,nan,282.45,2.46
3.53,3.04,1.65,nan,193.68,2.50
3.53,3.06,1.73,nan,139.88,2.54
3.53,3.08,1.89,nan,107.60,2.49
3.53,3.10,2.06,nan,69.94,2.48
3.53,3.12,2.40,nan,53.80,2.50
3.53,3.13,2.64,nan,51.11,2.50
3.53,3.15,3.09,nan,37.66,2.50
3.53,3.17,3.41,nan,32.28,2.54
3.53,3.19,3.93,nan,34.97,2.46
3.53,3.21,4.27,nan,26.90,2.51
3.53,3.23,4.72,nan,21.52,2.52
3.53,3.25,5.04,nan,29.59,2.46
3.53,3.27,5.42,nan,26.90,2.50
3.55,3.29,5.66,nan,18.83,2.53
3.55,3.31,5.97,nan,26.90,2.47
3.55,3.33,6.14,nan,29.59,2.52
3.55,3.35,6.38,nan,16.14,2.53
3.55,3.37,6.52,nan,24.21,2.45
3.55,3.39,6.71,nan,32.28,2.47
3.55,3.41,6.81,nan,16.14,2.53
3.55,3.43,6.95,nan,24.21,2.51
3.55,3.45,7.03,nan,29.59,2.51
3.55,3.47,7.12,nan,18.83,2.51
3.55,3.49,7.19,nan,21.52,2.46
3.55,3.51,7.27,nan,-61.87,2.50
3.55,3.52,7.31,nan,-597.18,2.54
3.55,3.54,7.36,nan,-1000.68,2.49
3.55,3.55,7.39,nan,-1218.57,2.49
3.55,3.56,7.34,nan,-1108.28,2.49
3.55,3.56,7.29,nan,-836.59,2.51
3.55,3.56,7.15,nan,-645.60,2.49
3.55,3.56,6.98,nan,-352.39,2.48
3.55,3.55,6.69,nan,-126.43,2.51
2.97,3.55,6.43,nan,-21.52,2.55
2.97,3.55,6.00,nan,-1304.65,2.47
2.97,3.54,5.68,nan,-1232.02,2.53
2.97,3.53,5.11,nan,-847.35,2.45
2.97,3.51,4.68,nan,-562.21,2.53
2.97,3.50,3.93,nan,-371.22,2.48
2.97,3.48,3.41,nan,-247.48,2.53
2.97,3.46,2.54,nan,-177.54,2.49
2.97,3.44,1.97,nan,-137.19,2.50
2.97,3.42,1.08,nan,-96.84,2.49
2.97,3.40,0.50,nan,-69.94,2.47
2.97,3.38,-0.34,nan,-64.56,2.51
2.97,3.37,-0.89,nan,-53.80,2.50
2.97,3.34,-1.70,nan,-37.66,2.50
2.97,3.33,-2.21,nan,-43.04,2.51
2.97,3.31,-2.95,nan,-45.73,2.49
2.97,3.29,-3.41,nan,-32.28,2.53
2.97,3.27,-4.03,nan,-34.97,2.48
2.97,3.25,-4.41,nan,-43.04,2.47
2.97,3.23,-4.92,nan,-26.90,2.50
2.64,3.21,-5.20,nan,-29.59,2.53
2.64,3.19,-5.61,nan,-40.35,2.47
2.64,3.17,-5.83,nan,-26.90,2.53
2.64,3.15,-6.12,nan,-29.59,2.50
2.64,3.13,-6.28,nan,-37.66,2.51
2.64,3.11,-6.50,nan,-32.28,2.47
2.64,3.09,-6.64,nan,-29.59,2.50
2.64,3.07,-6.79,nan,-37.66,2.49
2.64,3.06,-6.88,nan,-32.28,2.52
2.64,3.04,-7.00,nan,-29.59,2.53
2.64,3.02,-7.07,nan,-37.66,2.48
2.64,3.00,-7.17,nan,-34.97,2.48
2.64,2.98,-7.22,nan,-26.90,2.55
2.64,2.96,-7.29,nan,-34.97,2.44
2.64,2.94,-7.34,nan,-37.66,2.49
2.64,2.92,-7.39,nan,-29.59,2.50
2.64,2.90,-7.43,nan,-34.97,2.53
2.64,2.88,-7.48,nan,-37.66,2.49
2.64,2.86,-7.51,nan,-24.21,2.48
2.64,2.84,-7.53,nan,-32.28,2.51
3.05,2.82,-7.55,nan,-40.35,2.50
3.05,2.81,-7.58,nan,2894.44,2.53
3.05,2.80,-7.55,nan,2730.35,2.49
3.05,2.81,-7.48,nan,1810.37,2.48
3.05,2.82,-7.36,nan,1172.84,2.52
3.05,2.83,-7.07,nan,766.65,2.53
3.05,2.84,-6.79,nan,500.34,2.44
3.05,2.86,-6.26,nan,328.18,2.50
3.05,2.88,-5.80,nan,215.20,2.50
3.05,2.90,-5.06,nan,156.02,2.52
3.05,2.92,-4.51,nan,112.98,2.51
3.05,2.93,-3.57,nan,80.70,2.49
3.05,2.95,-2.93,nan,56.49,2.47
3.05,2.97,-1.87,nan,51.11,2.49
3.05,2.99,-1.13,nan,43.04,2.50
3.05,3.01,0.00,nan,-83.39,2.53
3.05,3.03,0.70,nan,-621.39,2.50
3.05,3.04,1.68,nan,-1006.06,2.50
3.05,3.06,2.28,nan,-1191.67,2.46
3.05,3.06,3.02,nan,-1078.69,2.50
3.60,3.06,3.43,nan,-860.80,2.50
3.60,3.07,3.88,nan,1210.50,2.52
3.60,3.08,4.10,nan,1296.58,2.49
3.60,3.09,4.34,nan,879.63,2.50
3.60,3.10,4.44,nan,575.66,2.49
3.60,3.12,4.56,nan,381.98,2.50
3.60,3.18,4.70,nan,102.22,8.71
3.60,3.19,4.70,nan,91.46,1.35
3.60,3.21,4.75,nan,64.56,2.58
3.60,3.23,4.77,nan,51.11,2.48
3.60,3.25,4.84,nan,43.04,2.50
3.60,3.27,4.96,nan,34.97,2.52
3.60,3.29,5.11,nan,34.97,2.48
3.60,3.31,5.35,nan,32.28,2.55
3.60,3.33,5.64,nan,32.28,2.46
3.60,3.35,5.80,nan,26.90,2.47
3.60,3.37,6.00,nan,21.52,2.51
3.45,3.39,6.24,nan,32.28,2.51
3.45,3.41,6.45,nan,-1288.51,2.52
3.45,3.42,6.57,nan,-306.66,2.47
3.45,3.43,6.69,nan,-468.06,2.54
3.45,3.44,6.74,nan,-677.88,2.45
3.45,3.45,6.79,nan,-831.21,2.53
3.45,3.45,6.76,nan,-785.48,2.47
3.45,3.46,6.67,nan,-634.84,2.53
3.45,3.46,6.55,nan,-513.79,2.47
3.45,3.46,6.28,nan,-225.96,2.54
3.45,3.46,6.09,nan,-142.57,2.46
3.45,3.45,5.83,nan,-29.59,2.50
3.45,3.45,5.42,nan,67.25,2.50
3.45,3.45,5.11,nan,104.91,2.50
3.45,3.45,4.58,nan,91.46,2.54
3.45,3.45,4.22,nan,78.01,2.46
3.45,3.45,3.69,nan,94.15,2.50
3.45,3.45,3.17,nan,51.11,2.52
3.45,3.45,2.81,nan,26.90,2.48
3.45,3.45,2.35,nan,-26.90,2.55
2.83,3.45,2.06,nan,-29.59,2.44
2.83,3.45,1.80,nan,-1503.71,2.50
2.83,3.44,1.44,nan,-1414.94,2.50
2.83,3.43,1.10,nan,-890.39,2.53
2.83,3.41,0.89,nan,-640.22,2.47
2.83,3.40,0.65,nan,-425.02,2.50
2.83,3.38,0.29,nan,-258.24,2.54
2.83,3.36,0.00,nan,-193.68,2.46
2.83,3.34,-0.41,nan,-137.19,2.49
2.83,3.32,-0.86,nan,-104.91,2.52
2.83,3.31,-1.20,nan,-83.39,2.48
2.83,3.28,-1.73,nan,-61.87,2.55
2.83,3.27,-2.09,nan,-56.49,2.45
2.83,3.24,-2.66,nan,-43.04,2.56
2.83,3.23,-3.07,nan,-37.66,2.45
2.83,3.21,-3.45,nan,-37.66,2.53
2.83,3.19,-4.03,nan,-45.73,2.47
2.83,3.17,-4.39,nan,-34.97,2.50
2.83,3.15,-4.87,nan,-32.28,2.51
2.83,3.13,-5.30,nan,-34.97,2.58
2.69,3.11,-5.54,nan,-32.28,2.42
2.69,3.09,-5.88,nan,-34.97,2.55
2.69,3.07,-6.07,nan,-37.66,2.45
2.69,3.06,-6.24,nan,-37.66,2.51
2.69,3.04,-6.47,nan,-26.90,2.49
2.69,3.02,-6.59,nan,-37.66,2.52
2.69,3.00,-6.76,nan,-34.97,2.47
2.69,2.98,-6.86,nan,-26.90,2.52
2.69,2.96,-7.00,nan,-34.97,2.48
2.69,2.94,-7.07,nan,-37.66,2.51
2.69,2.92,-7.17,nan,-26.90,2.49
2.69,2.90,-7.22,nan,-32.28,2.50
2.69,2.88,-7.29,nan,-37.66,2.50
2.69,2.86,-7.34,nan,-26.90,2.50
2.69,2.84,-7.41,nan,-32.28,2.50
2.69,2.82,-7.43,nan,-40.35,2.49
2.69,2.80,-7.48,nan,-26.90,2.52
2.69,2.78,-7.51,nan,-32.28,2.52
2.69,2.76,-7.53,nan,-37.66,2.45
2.69,2.74,-7.55,nan,-24.21,2.50
3.26,2.72,-7.58,nan,365.84,2.50
3.26,2.71,-7.60,nan,2875.61,2.50
3.26,2.71,-7.58,nan,2601.23,2.53
3.26,2.71,-7.51,nan,1745.81,2.49
3.26,2.72,-7.31,nan,1143.25,2.47
3.26,2.74,-7.10,nan,737.06,2.51
3.26,2.75,-6.67,nan,486.89,2.50
3.26,2.77,-6.09,nan,293.21,2.55
3.26,2.78,-5.64,nan,217.89,2.45
3.26,2.80,-5.11,nan,142.57,2.50
3.26,2.82,-4.27,nan,107.60,2.50
3.26,2.84,-3.65,nan,86.08,2.52
3.26,2.86,-2.64,nan,59.18,2.47
3.26,2.88,-1.94,nan,43.04,2.50
3.26,2.90,-0.84,nan,45.73,2.50
3.26,2.92,-0.10,nan,32.28,2.50
3.26,2.94,0.96,nan,24.21,2.50
3.26,2.96,1.63,nan,29.59,2.51
3.26,2.98,2.52,nan,26.90,2.52
3.26,3.00,3.07,nan,18.83,2.51
3.64,3.02,3.79,nan,24.21,2.46
3.64,3.04,4.22,nan,29.59,2.52
3.64,3.06,4.77,nan,16.14,2.48
3.64,3.07,5.08,nan,24.21,2.50
3.64,3.09,5.52,nan,29.59,2.49
3.64,3.11,5.76,nan,18.83,2.52
3.64,3.13,6.07,nan,24.21,2.51
3.64,3.15,6.24,nan,29.59,2.49
3.64,3.17,6.47,nan,18.83,2.48
3.64,3.19,6.62,nan,21.52,2.50
3.64,3.21,6.79,nan,26.90,2.51
3.64,3.23,6.88,nan,21.52,2.50
3.64,3.25,7.00,nan,26.90,2.52
3.64,3.27,7.07,nan,26.90,2.48
3.64,3.29,7.17,nan,24.21,2.49
3.64,3.31,7.22,nan,18.83,2.50
3.64,3.33,7.29,nan,29.59,2.51
3.64,3.34,7.34,nan,24.21,2.53
3.64,3.37,7.39,nan,18.83,2.46
3.64,3.39,7.41,nan,24.21,2.55
3.22,3.40,7.46,nan,24.21,2.45
3.22,3.42,7.48,nan,-2880.99,2.53
3.22,3.43,7.48,nan,-2754.56,2.47
3.22,3.42,7.43,nan,-1842.65,2.50
3.22,3.41,7.27,nan,-1221.26,2.50
3.22,3.39,6.95,nan,-734.37,2.53
3.22,3.38,6.67,nan,-535.31,2.46
3.22,3.37,6.31,nan,-352.39,2.53
3.22,3.35,5.66,nan,-231.34,2.45
3.22,3.33,5.16,nan,-161.40,2.52
3.22,3.31,4.34,nan,-126.43,2.50
3.22,3.29,3.41,nan,-83.39,2.53
3.22,3.27,2.73,nan,-67.25,2.45
3.22,3.25,2.04,nan,314.73,2.50
3.22,3.24,0.96,nan,785.48,2.50
3.22,3.22,0.22,nan,1116.35,2.51
3.22,3.22,-0.77,nan,1172.84,2.53
3.22,3.21,-1.39,nan,987.23,2.47
3.22,3.21,-2.16,nan,723.61,2.51
3.22,3.21,-2.71,nan,435.78,2.52
2.67,3.21,-3.00,nan,263.62,2.46
2.67,3.21,-3.26,nan,-1743.12,2.57
2.67,3.21,-3.36,nan,-1576.34,2.45
2.67,3.20,-3.41,nan,-1067.93,2.48
2.67,3.18,-3.43,nan,-704.78,2.50
2.67,3.16,-3.41,nan,-468.06,2.53
2.67,3.15,-3.38,nan,-322.80,2.46
2.67,3.13,-3.36,nan,-220.58,2.53
2.67,3.11,-3.33,nan,-145.26,2.48
2.67,3.09,-3.36,nan,-110.29,2.50
2.67,3.07,-3.41,nan,-94.15,2.49
2.67,3.06,-3.50,nan,-69.94,2.51
2.67,3.04,-3.69,nan,-51.11,2.50
2.67,3.02,-3.86,nan,-53.80,2.50
2.67,3.00,-4.20,nan,-45.73,2.49
2.67,2.98,-4.46,nan,-37.66,2.50
2.67,2.96,-4.84,nan,-40.35,2.52
2.67,2.94,-5.11,nan,-40.35,2.52
2.67,2.92,-5.47,nan,-32.28,2.46
2.67,2.90,-5.71,nan,-32.28,2.54
2.89,2.88,-6.00,nan,-40.35,2.47
2.89,2.86,-6.16,nan,2872.92,2.50
2.89,2.86,-6.38,nan,2402.17,2.50
2.89,2.86,-6.47,nan,1379.97,2.50
2.89,2.87,-6.47,nan,653.67,2.50
2.89,2.88,-6.33,nan,51.11,2.53
2.89,2.88,-6.14,nan,-209.82,2.46
2.89,2.89,-5.92,nan,-379.29,2.53
2.89,2.89,-5.49,nan,-478.82,2.47
2.89,2.90,-5.16,nan,-387.36,2.50
2.89,2.90,-4.63,nan,-395.43,2.50
2.89,2.90,-4.05,nan,-244.79,2.54
2.89,2.90,-3.65,nan,-142.57,2.45
2.89,2.89,-3.02,nan,-64.56,2.57
2.89,2.89,-2.61,nan,-2.69,2.43
2.89,2.89,-2.21,nan,0.00,2.50
2.89,2.89,-1.68,nan,72.63,2.50
2.89,2.89,-1.39,nan,43.04,2.52
2.89,2.89,-1.03,nan,24.21,2.49
2.89,2.89,-0.84,nan,8.07,2.50
3.53,2.89,-0.65,nan,13.45,2.49
3.53,2.89,-0.55,nan,1466.05,2.54
3.53,2.90,-0.46,nan,1374.59,2.46
3.53,2.92,-0.38,nan,930.74,2.52
3.53,2.93,-0.22,nan,607.94,2.47
3.53,2.95,-0.10,nan,406.19,2.53
3.53,2.96,0.14,nan,271.69,2.46
3.53,2.98,0.34,nan,174.85,2.51
3.53,3.00,0.70,nan,129.12,2.49
3.53,3.02,0.98,nan,102.22,2.50
3.53,3.04,1.44,nan,69.94,2.50
3.53,3.06,1.75,nan,48.42,2.50
3.53,3.08,2.28,nan,48.42,2.50
3.53,3.10,2.83,nan,32.28,2.54
3.53,3.11,3.21,nan,24.21,2.46
3.53,3.14,3.79,nan,37.66,2.54
3.53,3.15,4.15,nan,32.28,2.46
3.53,3.17,4.48,nan,21.52,2.54
3.53,3.19,4.96,nan,24.21,2.44
3.53,3.21,5.23,nan,29.59,2.53
3.52,3.23,5.61,nan,21.52,2.47
3.52,3.25,5.83,nan,21.52,2.51
3.52,3.27,6.12,nan,32.28,2.51
3.52,3.29,6.28,nan,24.21,2.48
3.52,3.31,6.50,nan,21.52,2.53
3.52,3.33,6.69,nan,24.21,2.58
3.52,3.34,6.79,nan,24.21,2.39
3.52,3.37,6.88,nan,18.83,2.50
3.52,3.39,7.00,nan,26.90,2.50
3.52,3.40,7.07,nan,24.21,2.51
3.52,3.43,7.17,nan,18.83,2.50
3.52,3.44,7.22,nan,24.21,2.49
3.52,3.46,7.29,nan,29.59,2.51
3.52,3.48,7.34,nan,-269.00,2.50
3.52,3.50,7.39,nan,-841.97,2.50
3.52,3.51,7.41,nan,-1151.32,2.51
3.52,3.52,7.41,nan,-1156.70,2.49
3.52,3.53,7.36,nan,-1024.89,2.51
3.52,3.53,7.24,nan,-772.03,2.49
3.52,3.53,7.05,nan,-454.61,2.59
2.87,3.53,6.86,nan,-255.55,2.40
2.87,3.52,6.64,nan,-1310.03,2.53
2.87,3.51,6.21,nan,-1232.02,2.48
2.87,3.50,5.71,nan,-780.10,2.56
2.87,3.49,5.30,nan,-570.28,2.43
2.87,3.47,4.84,nan,-376.60,2.50
2.87,3.45,4.08,nan,-247.48,2.50
2.87,3.43,3.50,nan,-169.47,2.53
2.87,3.41,2.61,nan,-129.12,2.48
2.87,3.39,1.99,nan,-104.91,2.49
2.87,3.38,1.03,nan,-72.63,2.50
2.87,3.35,0.41,nan,-59.18,2.51
2.87,3.34,-0.50,nan,-59.18,2.50
2.87,3.31,-1.37,nan,-40.35,2.60
2.87,3.30,-1.94,nan,-37.66,2.39
2.87,3.28,-2.47,nan,-45.73,2.50
2.87,3.26,-3.21,nan,-37.66,2.53
2.87,3.24,-3.67,nan,-32.28,2.50
2.87,3.22,-4.29,nan,-37.66,2.46
2.87,3.20,-4.65,nan,-37.66,2.50
2.69,3.18,-5.11,nan,-26.90,2.50
2.69,3.16,-5.40,nan,-37.66,2.53
2.69,3.14,-5.76,nan,-34.97,2.47
2.69,3.12,-5.97,nan,-26.90,2.50
2.69,3.10,-6.24,nan,-34.97,2.50
2.69,3.09,-6.40,nan,-34.97,2.50
2.69,3.07,-6.59,nan,-29.59,2.51
2.69,3.05,-6.71,nan,-32.28,2.51
2.69,3.03,-6.86,nan,-40.35,2.51
2.69,3.01,-6.95,nan,-26.90,2.54
2.69,2.99,-7.07,nan,-29.59,2.43
2.69,2.97,-7.12,nan,-40.35,2.53
2.69,2.95,-7.22,nan,-29.59,2.47
2.69,2.93,-7.27,nan,-29.59,2.55
2.69,2.91,-7.34,nan,-40.35,2.46
2.69,2.89,-7.39,nan,-26.90,2.52
2.69,2.87,-7.43,nan,-29.59,2.47
2.69,2.85,-7.46,nan,-37.66,2.50
2.69,2.83,-7.51,nan,-29.59,2.50
2.69,2.81,-7.53,nan,-37.66,2.55
3.29,2.79,-7.55,nan,-37.66,2.45
3.29,2.78,-7.55,nan,2875.61,2.53
3.29,2.77,-7.55,nan,2889.06,2.48
3.29,2.78,-7.51,nan,1834.58,2.56
3.29,2.79,-7.34,nan,1162.08,2.43
3.29,2.80,-7.12,nan,755.89,2.53
3.29,2.82,-6.71,nan,492.27,2.47
3.29,2.83,-6.35,nan,320.11,2.50
3.29,2.85,-5.71,nan,220.58,2.50
3.29,2.87,-5.20,nan,161.40,2.55
3.29,2.89,-4.34,nan,112.98,2.45
3.29,2.91,-3.74,nan,75.32,2.55
3.29,2.93,-2.73,nan,61.87,2.50
3.29,2.95,-2.04,nan,56.49,2.48
3.29,2.97,-0.94,nan,37.66,2.47
3.29,2.98,-0.19,nan,32.28,2.53
3.29,3.01,0.86,nan,29.59,2.53
3.29,3.02,1.53,nan,29.59,2.47
3.29,3.04,2.45,nan,24.21,2.47
3.29,3.06,3.00,nan,29.59,2.50
3.63,3.08,3.72,nan,24.21,2.50
3.63,3.10,4.15,nan,18.83,2.53
3.63,3.12,4.72,nan,26.90,2.50
3.63,3.14,5.04,nan,24.21,2.47
3.63,3.16,5.47,nan,18.83,2.50
3.63,3.18,5.71,nan,24.21,2.51
3.63,3.20,6.02,nan,26.90,2.52
3.63,3.22,6.21,nan,13.45,2.50
3.63,3.23,6.45,nan,21.52,2.46
3.63,3.26,6.59,nan,29.59,2.51
3.63,3.27,6.76,nan,16.14,2.49
3.63,3.29,6.86,nan,21.52,2.53
3.63,3.31,6.98,nan,29.59,2.46
3.63,3.33,7.05,nan,16.14,2.55
3.63,3.35,7.15,nan,21.52,2.45
3.63,3.37,7.22,nan,26.90,2.51
