setpoint [rad], position [rad], velocity [rad/s], acceleration [rad/s^2], current [mA], delta_t [ms]
3.22, 3.41, 5.08, nan, -583.73, 2.50
3.22, 3.39, 4.82, nan, -392.74, 2.50
3.22, 3.38, 4.56, nan, -252.86, 2.50
3.22, 3.36, 4.00, nan, -180.23, 2.50
3.22, 3.34, 3.57, nan, -131.81, 2.50
3.22, 3.32, 2.83, nan, -112.98, 2.51
3.22, 3.30, 2.28, nan, -86.08, 2.50
3.22, 3.28, 1.37, nan, -61.87, 2.52
3.22, 3.26, 0.72, nan, 5.38, 2.48
3.22, 3.25, -0.24, nan, 505.72, 2.49
3.22, 3.23, -0.89, nan, 909.22, 2.49
3.22, 3.22, -1.80, nan, 1086.76, 2.54
3.22, 3.21, -2.33, nan, 1073.31, 2.46
3.22, 3.21, -3.00, nan, 833.90, 2.53
2.58, 3.21, -3.33, nan, 599.87, 2.47
2.58, 3.21, -3.69, nan, -1414.94, 2.49
2.58, 3.20, -3.86, nan, -1409.56, 2.50
2.58, 3.19, -4.03, nan, -960.33, 2.50
2.58, 3.17, -4.08, nan, -629.46, 2.51
2.58, 3.16, -4.15, nan, -414.26, 2.50
2.58, 3.14, -4.17, nan, -269.00, 2.56
2.58, 3.12, -4.17, nan, -185.61, 2.46
2.58, 3.11, -4.20, nan, -137.19, 2.53
2.58, 3.09, -4.20, nan, -112.98, 2.47
2.58, 3.07, -4.22, nan, -94.15, 2.50
2.58, 3.05, -4.29, nan, -69.94, 2.48
2.58, 3.03, -4.36, nan, -67.25, 2.46
2.58, 3.01, -4.56, nan, -67.25, 2.57
2.58, 2.99, -4.72, nan, -51.11, 2.46
2.58, 2.97, -5.01, nan, -51.11, 2.50
2.58, 2.96, -5.23, nan, -56.49, 2.50
2.58, 2.94, -5.54, nan, -48.42, 2.53
2.58, 2.92, -5.73, nan, -43.04, 2.52
2.58, 2.90, -6.00, nan, -53.80, 2.48
2.58, 2.88, -6.14, nan, -53.80, 2.48
3.31, 2.86, -6.35, nan, -40.35, 2.52
3.31, 2.84, -6.47, nan, 2875.61, 2.50
3.31, 2.84, -6.62, nan, 2751.87, 2.47
3.31, 2.85, -6.67, nan, 1810.37, 2.50
3.31, 2.86, -6.59, nan, 1156.70, 2.50
3.31, 2.87, -6.45, nan, 745.13, 2.50
3.31, 2.89, -6.12, nan, 486.89, 2.50
3.31, 2.90, -5.80, nan, 328.18, 2.50
3.31, 2.92, -5.23, nan, 220.58, 2.50
3.31, 2.94, -4.75, nan, 153.33, 2.54
3.31, 2.96, -3.98, nan, 121.05, 2.46
3.31, 2.97, -3.38, nan, 96.84, 2.59
3.31, 2.99, -2.45, nan, 72.63, 2.41
3.31, 3.01, -1.77, nan, 56.49, 2.49
3.31, 3.03, -0.72, nan, 53.80, 2.50
3.31, 3.05, 0.00, nan, 53.80, 2.50
3.31, 3.07, 1.01, nan, 37.66, 2.50
3.31, 3.09, 1.65, nan, 43.04, 2.50
3.31, 3.10, 2.54, nan, 48.42, 2.50
2.69, 3.12, 3.05, nan, 43.04, 2.51
2.69, 3.14, 3.74, nan, -2856.78, 2.49
2.69, 3.14, 4.15, nan, -2824.50, 2.50
2.69, 3.14, 4.58, nan, -1796.92, 2.51
2.69, 3.13, 4.75, nan, -1159.39, 2.50
2.69, 3.11, 4.84, nan, -755.89, 2.51
2.69, 3.10, 4.77, nan, -497.65, 2.56
2.69, 3.08, 4.56, nan, -325.49, 2.42
2.69, 3.07, 4.29, nan, -215.20, 2.50
2.69, 3.05, 3.76, nan, -156.02, 2.55
2.69, 3.03, 3.36, nan, -126.43, 2.49
2.69, 3.01, 2.61, nan, -96.84, 2.49
2.69, 2.99, 2.06, nan, -69.94, 2.47
2.69, 2.97, 1.15, nan, -69.94, 2.51
2.69, 2.95, 0.48, nan, -67.25, 2.50
2.69, 2.94, -0.48, nan, -53.80, 2.52
2.69, 2.92, -1.13, nan, -51.11, 2.54
2.69, 2.90, -2.04, nan, -53.80, 2.48
2.69, 2.88, -2.59, nan, -48.42, 2.47
2.69, 2.86, -3.36, nan, -45.73, 2.49
3.24, 2.84, -3.81, nan, -48.42, 2.50
3.24, 2.83, -4.39, nan, 2840.64, 2.61
3.24, 2.82, -4.72, nan, 2719.59, 2.43
3.24, 2.83, -5.08, nan, 1834.58, 2.46
3.24, 2.84, -5.20, nan, 1156.70, 2.54
3.24, 2.85, -5.23, nan, 742.44, 2.50
3.24, 2.86, -5.16, nan, 484.20, 2.47
3.24, 2.88, -4.87, nan, 322.80, 2.50
3.24, 2.90, -4.58, nan, 228.65, 2.51
3.24, 2.92, -4.00, nan, 169.47, 2.50
3.24, 2.94, -3.55, nan, 115.67, 2.54
3.24, 2.95, -2.78, nan, 88.77, 2.46
3.24, 2.97, -2.21, nan, 80.70, 2.50
3.24, 2.99, -1.27, nan, 69.94, 2.50
3.24, 3.01, -0.60, nan, 48.42, 2.49
3.24, 3.03, 0.38, nan, 53.80, 2.50
3.24, 3.05, 1.03, nan, 53.80, 2.49
3.24, 3.07, 1.97, nan, 45.73, 2.50
3.24, 3.08, 2.54, nan, 40.35, 2.50
3.24, 3.10, 3.31, nan, 45.73, 2.55
3.24, 3.12, 3.74, nan, 45.73, 2.46
3.07, 3.14, 4.34, nan, 37.66, 2.49
3.07, 3.16, 4.70, nan, -2867.54, 2.51
3.07, 3.16, 5.11, nan, -2714.21, 2.50
3.07, 3.16, 5.30, nan, -1821.13, 2.49
3.07, 3.15, 5.44, nan, -1178.22, 2.51
3.07, 3.13, 5.44, nan, -763.96, 2.49
3.07, 3.12, 5.28, nan, -419.64, 2.50
3.07, 3.10, 5.06, nan, 201.75, 2.50
3.07, 3.09, 4.60, nan, 710.16, 2.75
3.07, 3.08, 4.24, nan, 898.46, 2.25
3.07, 3.07, 3.60, nan, 928.05, 2.50
3.07, 3.07, 3.14, nan, 798.93, 2.50
3.07, 3.06, 2.45, nan, 581.04, 2.50
3.07, 3.07, 1.97, nan, 381.98, 2.50
3.07, 3.07, 1.25, nan, 182.92, 2.52
3.07, 3.07, 0.79, nan, 40.35, 2.48
3.07, 3.07, 0.22, nan, -13.45, 2.54
3.07, 3.07, -0.10, nan, -67.25, 2.46
3.07, 3.07, -0.43, nan, -118.36, 2.50
3.07, 3.08, -0.60, nan, -91.46, 2.49
3.31, 3.08, -0.72, nan, -91.46, 2.57
3.31, 3.08, -0.72, nan, 1479.50, 2.42
3.31, 3.08, -0.67, nan, 1345.00, 2.51
3.31, 3.10, -0.58, nan, 901.15, 2.54
3.31, 3.11, -0.36, nan, 589.11, 2.46
3.31, 3.12, -0.19, nan, 390.05, 2.50
3.31, 3.14, 0.12, nan, 258.24, 2.50
3.31, 3.16, 0.36, nan, 182.92, 2.51
3.31, 3.18, 0.74, nan, 142.57, 2.49
3.31, 3.20, 1.18, nan, 91.46, 2.70
3.31, 3.22, 1.49, nan, 78.01, 2.29
3.31, 3.23, 1.80, nan, 67.25, 2.65
3.31, 3.25, 2.30, nan, 69.94, 2.38
3.31, 3.27, 2.66, nan, -94.15, 2.57
3.31, 3.29, 3.19, nan, -642.91, 2.42
3.31, 3.30, 3.55, nan, -1027.58, 2.47
3.31, 3.31, 4.05, nan, -1110.97, 2.54
3.31, 3.32, 4.34, nan, -1046.41, 2.50
3.31, 3.32, 4.65, nan, -815.07, 2.47
3.20, 3.32, 4.82, nan, -538.00, 2.54
3.20, 3.32, 4.92, nan, -1479.50, 2.46
3.20, 3.31, 4.89, nan, -1269.68, 2.51
3.20, 3.30, 4.75, nan, -841.97, 2.50
3.20, 3.28, 4.56, nan, -551.45, 2.48
3.20, 3.26, 4.15, nan, -373.91, 2.53
3.20, 3.25, 3.79, nan, -252.86, 2.54
3.20, 3.23, 3.14, nan, 247.48, 2.45
3.20, 3.22, 2.66, nan, 734.37, 2.51
3.20, 3.20, 1.87, nan, 963.02, 2.49
3.20, 3.20, 1.32, nan, 1019.51, 2.50
3.20, 3.19, 0.53, nan, 903.84, 2.55
3.20, 3.19, 0.05, nan, 675.19, 2.46
3.20, 3.19, -0.60, nan, 422.33, 2.50
3.20, 3.19, -0.98, nan, 247.48, 2.50
3.20, 3.20, -1.44, nan, 40.35, 2.49
3.20, 3.20, -1.68, nan, -56.49, 2.50
3.20, 3.20, -1.89, nan, -107.60, 2.50
3.20, 3.20, -1.97, nan, -142.57, 2.50
3.20, 3.20, -1.97, nan, -115.67, 2.49
3.26, 3.20, -1.89, nan, -86.08, 2.50
3.26, 3.20, -1.75, nan, 1463.36, 2.49
3.26, 3.21, -1.58, nan, 1371.90, 2.50
3.26, 3.22, -1.29, nan, 685.95, 2.50
3.26, 3.23, -1.08, nan, -13.45, 2.50
3.26, 3.24, -0.70, nan, -406.19, 2.50
3.26, 3.25, -0.43, nan, -653.67, 2.57
3.26, 3.26, -0.05, nan, -753.20, 2.44
3.26, 3.26, 0.17, nan, -691.33, 2.49
3.26, 3.27, 0.48, nan, -538.00, 2.50
3.26, 3.27, 0.67, nan, -355.08, 2.55
3.26, 3.27, 0.91, nan, -215.20, 2.46
3.26, 3.26, 1.03, nan, -94.15, 2.50
3.26, 3.26, 1.18, nan, 5.38, 2.57
3.26, 3.26, 1.27, nan, 86.08, 2.42
3.26, 3.26, 1.34, nan, 118.36, 2.54
3.26, 3.26, 1.37, nan, 75.32, 2.46
3.26, 3.26, 1.32, nan, 91.46, 2.53
3.26, 3.26, 1.27, nan, 29.59, 2.52
3.26, 3.26, 1.13, nan, 45.73, 2.45
2.92, 3.26, 1.03, nan, 0.00, 2.52
2.92, 3.26, 0.86, nan, -1474.12, 2.50
2.92, 3.25, 0.72, nan, -1369.21, 2.54
2.92, 3.24, 0.53, nan, -914.60, 2.45
2.92, 3.23, 0.38, nan, -594.49, 2.52
2.92, 3.21, 0.12, nan, -395.43, 2.48
2.92, 3.19, -0.05, nan, -269.00, 2.51
2.92, 3.18, -0.38, nan, -201.75, 2.50
2.92, 3.16, -0.62, nan, -145.26, 2.53
2.92, 3.14, -1.03, nan, -104.91, 2.49
2.92, 3.12, -1.34, nan, -88.77, 2.49
2.92, 3.10, -1.80, nan, -86.08, 2.49
2.92, 3.08, -2.13, nan, -61.87, 2.49
2.92, 3.06, -2.69, nan, -56.49, 2.50
2.92, 3.05, -3.05, nan, -61.87, 2.50
2.92, 3.03, -3.60, nan, -56.49, 2.49
2.92, 3.01, -3.96, nan, -43.04, 2.50
2.92, 2.99, -4.48, nan, -45.73, 2.50
2.92, 2.97, -4.77, nan, -24.21, 2.54
2.92, 2.95, -5.20, nan, 446.54, 2.47
3.53, 2.93, -5.44, nan, 925.36, 2.51
3.53, 2.93, -5.76, nan, 2649.65, 2.47
3.53, 2.93, -5.90, nan, 2367.20, 2.50
3.53, 2.93, -6.00, nan, 1511.78, 2.50
3.53, 2.95, -5.97, nan, 965.71, 2.50
3.53, 2.96, -5.78, nan, 624.08, 2.50
3.53, 2.97, -5.56, nan, 411.57, 2.60
3.53, 2.99, -5.11, nan, 279.76, 2.39
3.53, 3.01, -4.72, nan, 190.99, 2.50
3.53, 3.03, -4.03, nan, 137.19, 2.50
3.53, 3.05, -3.53, nan, 112.98, 2.56
3.53, 3.06, -2.64, nan, 88.77, 2.45
3.53, 3.08, -2.01, nan, 67.25, 2.55
3.53, 3.10, -1.03, nan, 59.18, 2.48
3.53, 3.12, -0.34, nan, 61.87, 2.52
3.53, 3.14, 0.67, nan, 48.42, 2.45
3.53, 3.16, 1.32, nan, 43.04, 2.50
3.53, 3.18, 2.21, nan, 45.73, 2.50
3.53, 3.20, 2.76, nan, 51.11, 2.50
3.53, 3.21, 3.50, nan, 34.97, 2.50
2.91, 3.23, 3.93, nan, 43.04, 2.55
2.91, 3.25, 4.48, nan, -2854.09, 2.45
2.91, 3.25, 4.80, nan, -2751.87, 2.51
2.91, 3.25, 5.13, nan, -1850.72, 2.52
2.91, 3.24, 5.25, nan, -1172.84, 2.46
2.91, 3.22, 5.25, nan, -747.82, 2.50
2.91, 3.21, 5.16, nan, -494.96, 2.54
2.91, 3.19, 4.87, nan, -325.49, 2.49
2.91, 3.17, 4.58, nan, -234.03, 2.52
2.91, 3.16, 4.00, nan, -166.78, 2.49
2.91, 3.14, 3.55, nan, -118.36, 2.46
2.91, 3.12, 2.78, nan, -94.15, 2.54
2.91, 3.10, 2.21, nan, -83.39, 2.47
2.91, 3.08, 1.27, nan, -67.25, 2.50
2.91, 3.06, 0.62, nan, -53.80, 2.51
2.91, 3.05, -0.36, nan, -59.18, 2.49
2.91, 3.03, -1.03, nan, -56.49, 2.54
2.91, 3.01, -1.94, nan, -45.73, 2.46
2.91, 2.99, -2.52, nan, -43.04, 2.54
2.91, 2.97, -3.29, nan, -53.80, 2.47
2.91, 2.95, -3.74, nan, 26.90, 2.48
3.39, 2.93, -4.32, nan, 575.66, 2.54
3.39, 2.92, -4.68, nan, 2824.50, 2.50
3.39, 2.92, -5.08, nan, 2466.73, 2.49
3.39, 2.93, -5.25, nan, 1616.69, 2.50
3.39, 2.94, -5.37, nan, 1027.58, 2.51
3.39, 2.95, -5.35, nan, 664.43, 2.45
3.39, 2.97, -5.16, nan, 430.40, 2.50
3.39, 2.98, -4.92, nan, 290.52, 2.50
3.39, 3.00, -4.44, nan, 207.13, 2.50
3.39, 3.02, -4.03, nan, 156.02, 2.50
3.39, 3.04, -3.33, nan, 107.60, 2.51
3.39, 3.06, -2.78, nan, 86.08, 2.50
3.39, 3.07, -1.89, nan, 75.32, 2.48
3.39, 3.09, -1.27, nan, 72.63, 2.50
3.39, 3.11, -0.26, nan, 53.80, 2.50
3.39, 3.13, 0.41, nan, 48.42, 2.50
3.39, 3.15, 1.37, nan, 51.11, 2.50
3.39, 3.17, 1.99, nan, 48.42, 2.50
3.39, 3.19, 2.81, nan, 34.97, 2.50
2.56, 3.21, 3.31, nan, 48.42, 2.51
2.56, 3.22, 3.96, nan, -2854.09, 2.50
2.56, 3.22, 4.32, nan, -2716.90, 2.50
2.56, 3.22, 4.72, nan, -1834.58, 2.50
2.56, 3.21, 4.89, nan, -1162.08, 2.51
2.56, 3.20, 4.96, nan, -745.13, 2.50
2.56, 3.18, 4.89, nan, -486.89, 2.49
2.56, 3.16, 4.63, nan, -322.80, 2.49
2.56, 3.15, 4.36, nan, -231.34, 2.50
2.56, 3.13, 3.84, nan, -166.78, 2.54
2.56, 3.11, 3.41, nan, -112.98, 2.46
2.56, 3.09, 2.66, nan, -94.15, 2.53
2.56, 3.07, 2.09, nan, -83.39, 2.47
2.56, 3.06, 1.18, nan, -69.94, 2.50
2.56, 3.04, 0.53, nan, -56.49, 2.50
2.56, 3.02, -0.46, nan, -53.80, 2.51
2.56, 3.00, -1.10, nan, -61.87, 2.52
2.56, 2.98, -2.01, nan, -48.42, 2.51
2.56, 2.96, -2.57, nan, -43.04, 2.50
2.56, 2.94, -3.33, nan, -53.80, 2.47
3.59, 2.92, -3.76, nan, -53.80, 2.48
3.59, 2.91, -4.36, nan, 2864.85, 2.53
3.59, 2.91, -4.68, nan, 2757.25, 2.51
3.59, 2.91, -5.04, nan, 1772.71, 2.46
3.59, 2.92, -5.16, nan, 1127.11, 2.53
3.59, 2.93, -5.18, nan, 734.37, 2.50
3.59, 2.95, -5.11, nan, 473.44, 2.47
3.59, 2.96, -4.82, nan, 317.42, 2.55
3.59, 2.98, -4.53, nan, 212.51, 2.45
3.59, 3.00, -3.96, nan, 153.33, 2.50
3.59, 3.02, -3.53, nan, 126.43, 2.54
3.59, 3.04, -2.76, nan, 94.15, 2.47
3.59, 3.06, -2.18, nan, 67.25, 2.57
3.59, 3.07, -1.25, nan, 64.56, 2.45
3.59, 3.09, -0.58, nan, 64.56, 2.51
3.59, 3.11, 0.41, nan, 43.04, 2.48
3.59, 3.13, 1.06, nan, 48.42, 2.49
3.59, 3.15, 1.99, nan, 51.11, 2.52
3.59, 3.17, 2.54, nan, 43.04, 2.48
3.59, 3.19, 3.31, nan, 37.66, 2.50
3.13, 3.21, 3.76, nan, 43.04, 2.50
3.13, 3.22, 4.34, nan, -2856.78, 2.50
3.13, 3.22, 4.68, nan, -2714.21, 2.55
3.13, 3.22, 5.04, nan, -1826.51, 2.44
3.13, 3.21, 5.16, nan, -1159.39, 2.50
3.13, 3.20, 5.18, nan, -745.13, 2.51
3.13, 3.18, 5.08, nan, -489.58, 2.50
3.13, 3.16, 4.82, nan, -34.97, 2.49
3.13, 3.15, 4.53, nan, 575.66, 2.50
3.13, 3.14, 3.98, nan, 895.77, 2.50
3.13, 3.13, 3.57, nan, 965.71, 2.50
3.13, 3.12, 2.88, nan, 903.84, 2.50
3.13, 3.12, 2.40, nan, 683.26, 2.50
3.13, 3.12, 1.65, nan, 489.58, 2.50
3.13, 3.12, 1.18, nan, 263.62, 2.50
3.13, 3.12, 0.48, nan, 91.46, 2.50
3.13, 3.13, 0.10, nan, 2.69, 2.49
3.13, 3.13, -0.36, nan, -99.53, 2.51
3.13, 3.13, -0.60, nan, -99.53, 2.49
3.13, 3.13, -0.84, nan, -107.60, 2.51
3.13, 3.13, -0.91, nan, -115.67, 2.51
3.07, 3.13, -0.94, nan, -72.63, 2.52
3.07, 3.13, -0.89, nan, -1460.67, 2.46
3.07, 3.12, -0.79, nan, -1347.69, 2.54
3.07, 3.11, -0.74, nan, -618.70, 2.47
3.07, 3.10, -0.70, nan, 45.73, 2.49
3.07, 3.09, -0.67, nan, 481.51, 2.51
3.07, 3.08, -0.74, nan, 699.40, 2.49
3.07, 3.07, -0.82, nan, 763.96, 2.51
3.07, 3.07, -0.94, nan, 669.81, 2.57
3.07, 3.07, -1.03, nan, 513.79, 2.46
3.07, 3.07, -1.18, nan, 341.63, 2.46
3.07, 3.07, -1.25, nan, 153.33, 2.53
3.07, 3.07, -1.37, nan, 69.94, 2.54
3.07, 3.07, -1.44, nan, 0.00, 2.46
3.07, 3.07, -1.51, nan, -40.35, 2.50
3.07, 3.07, -1.53, nan, -69.94, 2.46
3.07, 3.07, -1.51, nan, -78.01, 2.54
3.07, 3.07, -1.46, nan, -75.32, 2.50
3.07, 3.07, -1.34, nan, -40.35, 2.47
3.07, 3.07, -1.25, nan, -26.90, 2.55
3.08, 3.07, -1.06, nan, 0.00, 2.46
3.08, 3.07, -0.94, nan, 115.67, 2.52
3.08, 3.07, -0.74, nan, 69.94, 2.48
3.08, 3.07, -0.65, nan, 18.83, 2.50
3.08, 3.08, -0.50, nan, 2.69, 2.51
3.08, 3.08, -0.41, nan, -43.04, 2.50
3.08, 3.08, -0.31, nan, -37.66, 2.47
3.08, 3.08, -0.24, nan, -21.52, 2.50
3.08, 3.08, -0.19, nan, -8.07, 2.50
3.08, 3.08, -0.14, nan, -2.69, 2.50
3.08, 3.08, -0.10, nan, 0.00, 2.50
3.08, 3.08, -0.07, nan, -29.59, 2.55
3.08, 3.08, -0.05, nan, 0.00, 2.45
3.08, 3.08, -0.02, nan, 0.00, 2.50
3.08, 3.08, 0.00, nan, 0.00, 2.50
3.08, 3.08, 0.00, nan, 0.00, 2.52
3.08, 3.08, 0.00, nan, 0.00, 2.48
3.08, 3.08, 0.00, nan, 0.00, 2.53
3.08, 3.08, 0.00, nan, 0.00, 2.82
2.76, 3.08, 0.00, nan, 0.00, 2.15
2.76, 3.07, 0.00, nan, -1498.33, 2.50
2.76, 3.07, 0.00, nan, -1361.14, 2.50
2.76, 3.05, -0.05, nan, -919.98, 2.50
2.76, 3.04, -0.12, nan, -605.25, 2.50
2.76, 3.02, -0.26, nan, -392.74, 2.50
2.76, 3.01, -0.41, nan, -266.31, 2.51
2.76, 2.99, -0.70, nan, -196.37, 2.50
2.76, 2.97, -0.91, nan, -147.95, 2.52
2.76, 2.95, -1.27, nan, -115.67, 2.52
2.76, 2.93, -1.56, nan, -83.39, 2.49
2.76, 2.91, -2.01, nan, -75.32, 2.46
2.76, 2.89, -2.33, nan, -72.63, 2.52
2.76, 2.87, -2.85, nan, -56.49, 2.52
2.76, 2.86, -3.21, nan, -56.49, 2.46
2.76, 2.84, -3.76, nan, -61.87, 2.53
2.76, 2.82, -4.12, nan, -51.11, 2.46
2.76, 2.80, -4.60, nan, 161.40, 2.55
2.76, 2.78, -4.92, nan, 675.19, 2.46
2.76, 2.77, -5.30, nan, 1049.10, 2.50
2.54, 2.76, -5.52, nan, 1191.67, 2.51
2.54, 2.75, -5.76, nan, -645.60, 2.54
2.54, 2.74, -5.85, nan, -903.84, 2.49
2.54, 2.73, -5.97, nan, -634.84, 2.49
2.54, 2.71, -6.00, nan, -425.02, 2.48
2.54, 2.69, -6.04, nan, -285.14, 2.49
2.54, 2.68, -6.04, nan, -209.82, 2.52
2.54, 2.66, -6.07, nan, -156.02, 2.52
2.54, 2.64, -6.07, nan, -104.91, 2.48
2.54, 2.62, -6.07, nan, -86.08, 2.48
2.54, 2.60, -6.07, nan, -80.70, 2.50
2.54, 2.58, -6.07, nan, 123.74, 2.51
2.54, 2.56, -6.07, nan, 618.70, 2.50
2.54, 2.55, -6.09, nan, 1046.41, 2.51
2.54, 2.54, -6.14, nan, 1129.80, 2.48
2.54, 2.53, -6.19, nan, 1016.82, 2.50
2.54, 2.53, -6.19, nan, 761.27, 2.51
2.54, 2.53, -6.14, nan, 548.76, 2.50
2.54, 2.53, -6.07, nan, 277.07, 2.50
2.54, 2.54, -5.85, nan, 80.70, 2.50
2.98, 2.54, -5.68, nan, -48.42, 2.49
2.98, 2.54, -5.35, nan, 1285.82, 2.50
2.98, 2.55, -5.06, nan, 1218.57, 2.50
2.98, 2.56, -4.58, nan, 825.83, 2.50
2.98, 2.58, -4.20, nan, 543.38, 2.50
2.98, 2.59, -3.53, nan, 355.08, 2.50
2.98, 2.61, -3.02, nan, 234.03, 2.51
2.98, 2.63, -2.23, nan, 169.47, 2.49
2.98, 2.65, -1.68, nan, 134.50, 2.50
2.98, 2.67, -0.84, nan, 99.53, 2.54
2.98, 2.68, -0.29, nan, 72.63, 2.45
2.98, 2.70, 0.50, nan, 64.56, 2.50
2.98, 2.72, 1.03, nan, 61.87, 2.53
2.98, 2.74, 1.80, nan, 53.80, 2.55
2.98, 2.76, 2.30, nan, 43.04, 2.44
2.98, 2.78, 3.00, nan, 51.11, 2.48
2.98, 2.80, 3.45, nan, 53.80, 2.49
2.98, 2.82, 4.05, nan, 34.97, 2.51
2.98, 2.84, 4.41, nan, 40.35, 2.52
2.98, 2.85, 4.92, nan, 51.11, 2.46
3.20, 2.87, 5.20, nan, 37.66, 2.51
3.20, 2.89, 5.56, nan, 40.35, 2.52
3.20, 2.91, 5.78, nan, 48.42, 2.48
3.20, 2.93, 6.07, nan, 43.04, 2.52
3.20, 2.95, 6.24, nan, 40.35, 2.47
3.20, 2.97, 6.45, nan, 45.73, 2.50
3.20, 2.99, 6.57, nan, 45.73, 2.55
3.20, 3.01, 6.74, nan, 37.66, 2.45
3.20, 3.03, 6.83, nan, 37.66, 2.49
3.20, 3.05, 6.95, nan, 43.04, 2.53
3.20, 3.07, 7.03, nan, 43.04, 2.51
3.20, 3.08, 7.10, nan, 32.28, 2.46
3.20, 3.10, 7.15, nan, 37.66, 2.50
3.20, 3.12, 7.22, nan, 51.11, 2.51
3.20, 3.14, 7.27, nan, 37.66, 2.51
3.20, 3.16, 7.29, nan, -201.75, 2.52
3.20, 3.18, 7.31, nan, -750.51, 2.48
3.20, 3.19, 7.34, nan, -1067.93, 2.53
3.20, 3.20, 7.34, nan, -1129.80, 2.46
3.20, 3.20, 7.27, nan, -1000.68, 2.55
2.58, 3.21, 7.19, nan, -742.44, 2.45
2.58, 3.20, 7.00, nan, -1654.35, 2.51
2.58, 3.20, 6.83, nan, -1366.52, 2.50
2.58, 3.18, 6.45, nan, -919.98, 2.52
2.58, 3.17, 6.14, nan, -602.56, 2.47
2.58, 3.16, 5.56, nan, -395.43, 2.50
2.58, 3.14, 5.13, nan, -258.24, 2.51
2.58, 3.12, 4.36, nan, -188.30, 2.49
2.58, 3.10, 3.79, nan, -147.95, 2.50
2.58, 3.08, 2.88, nan, -107.60, 2.50
2.58, 3.07, 2.23, nan, -80.70, 2.49
2.58, 3.05, 1.25, nan, -72.63, 2.50
2.58, 3.03, 0.58, nan, -72.63, 2.52
2.58, 3.01, -0.38, nan, -53.80, 2.48
2.58, 2.99, -1.01, nan, -51.11, 2.50
2.58, 2.97, -1.92, nan, -53.80, 2.50
2.58, 2.95, -2.47, nan, -51.11, 2.50
2.58, 2.93, -3.24, nan, -40.35, 2.50
2.58, 2.91, -3.69, nan, -51.11, 2.51
2.58, 2.89, -4.29, nan, -51.11, 2.49
3.20, 2.87, -4.65, nan, -37.66, 2.52
3.20, 2.86, -5.11, nan, 2880.99, 2.48
3.20, 2.86, -5.35, nan, 2695.38, 2.50
3.20, 2.86, -5.61, nan, 1786.16, 2.49
3.20, 2.87, -5.68, nan, 1151.32, 2.50
3.20, 2.89, -5.64, nan, 747.82, 2.50
3.20, 2.90, -5.49, nan, 484.20, 2.53
3.20, 2.92, -5.13, nan, 325.49, 2.51
3.20, 2.94, -4.82, nan, 220.58, 2.46
3.20, 2.95, -4.20, nan, 150.64, 2.54
3.20, 2.97, -3.72, nan, 123.74, 2.46
3.20, 2.99, -2.93, nan, 96.84, 2.50
3.20, 3.01, -2.33, nan, 75.32, 2.50
3.20, 3.03, -1.37, nan, 59.18, 2.50
3.20, 3.05, -0.70, nan, 61.87, 2.53
3.20, 3.07, 0.31, nan, 56.49, 2.54
3.20, 3.08, 0.98, nan, 37.66, 2.43
3.20, 3.10, 1.94, nan, 48.42, 2.53
3.20, 3.12, 2.49, nan, 48.42, 2.47
3.20, 3.14, 3.26, nan, 40.35, 2.54
3.54, 3.16, 3.72, nan, -107.60, 2.46
3.54, 3.18, 4.32, nan, 13.45, 2.52
3.54, 3.20, 4.65, nan, 104.91, 2.50
3.54, 3.21, 5.11, nan, 80.70, 2.51
3.54, 3.23, 5.37, nan, 72.63, 2.51
3.54, 3.25, 5.71, nan, 67.25, 2.47
3.54, 3.27, 5.90, nan, 56.49, 2.54
3.54, 3.29, 6.14, nan, 45.73, 2.46
3.54, 3.31, 6.28, nan, 45.73, 2.51
3.54, 3.33, 6.47, nan, 56.49, 2.52
3.54, 3.35, 6.57, nan, 34.97, 2.48
3.54, 3.37, 6.71, nan, 40.35, 2.52
3.54, 3.39, 6.79, nan, 48.42, 2.45
3.54, 3.40, 6.91, nan, 45.73, 2.51
3.54, 3.42, 6.95, nan, 34.97, 2.50
3.54, 3.44, 7.03, nan, 43.04, 2.50
3.54, 3.46, 7.07, nan, 48.42, 2.50
3.54, 3.48, 7.15, nan, 29.59, 2.50
3.54, 3.50, 7.19, nan, -29.59, 2.50
3.54, 3.52, 7.24, nan, -554.14, 2.50
3.25, 3.53, 7.27, nan, -963.02, 2.54
3.25, 3.54, 7.27, nan, -2598.54, 2.46
3.25, 3.54, 7.24, nan, -2240.77, 2.49
3.25, 3.53, 7.10, nan, -1463.36, 2.50
3.25, 3.52, 6.93, nan, -938.81, 2.50
3.25, 3.51, 6.57, nan, -613.32, 2.50
3.25, 3.49, 6.26, nan, -395.43, 2.50
3.25, 3.47, 5.66, nan, -271.69, 2.50
3.25, 3.46, 5.20, nan, -201.75, 2.50
3.25, 3.44, 4.41, nan, -145.26, 2.50
3.25, 3.42, 3.84, nan, -104.91, 2.51
3.25, 3.40, 2.90, nan, -86.08, 2.50
3.25, 3.38, 2.23, nan, -75.32, 2.49
3.25, 3.36, 1.18, nan, -64.56, 2.50
3.25, 3.34, 0.46, nan, -53.80, 2.50
3.25, 3.32, -0.55, nan, -56.49, 2.50
3.25, 3.31, -1.22, nan, -56.49, 2.50
3.25, 3.29, -2.13, nan, 330.87, 2.49
3.25, 3.27, -2.71, nan, 844.66, 2.50
