time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  1.080782,-1.63829,-0.001,00000.00,nan,nan
  1.083258,-1.63829,-0.001,-0056.49,nan,nan
  1.085749,-1.63983,-0.001,-0043.04,nan,nan
  1.088247,-1.63983,00.001,-0056.49,nan,nan
  1.090749,-1.63829,00.001,-0064.56,nan,nan
  1.093247,-1.63829,00.001,00000.00,nan,nan
  1.095785,-1.61221,00.001,00016.14,nan,nan
  1.098263,-1.61221,-0.001,00212.51,nan,nan
  1.100760,-1.65210,-0.001,00201.75,nan,nan
  1.103249,-1.65210,00.001,-0177.54,nan,nan
  1.105748,-1.62449,-0.001,-0185.61,nan,nan
  1.108246,-1.62449,00.001,00096.84,nan,nan
  1.110747,-1.63829,-0.001,00123.74,nan,nan
  1.113307,-1.63829,00.001,-0013.45,nan,nan
  1.115767,-1.64443,00.001,-0021.52,nan,nan
  1.118282,-1.64443,00.001,-0067.25,nan,nan
  1.120748,-1.62909,00.001,-0053.80,nan,nan
  1.123250,-1.62909,00.001,00088.77,nan,nan
  1.125750,-1.62295,00.001,00091.46,nan,nan
  1.128247,-1.62295,00.001,00102.22,nan,nan
  1.130767,-1.62449,00.001,00078.01,nan,nan
  1.133312,-1.62449,00.001,00040.35,nan,nan
  1.135764,-1.64750,00.002,00024.21,nan,nan
  1.138267,-1.64750,00.002,-0177.54,nan,nan
  1.140748,-1.65517,00.002,-0158.71,nan,nan
  1.143277,-1.65517,00.002,-0158.71,nan,nan
  1.145760,-1.64750,00.002,-0112.98,nan,nan
  1.148265,-1.64750,00.002,-0016.14,nan,nan
  1.150760,-1.62602,00.001,00000.00,nan,nan
  1.153274,-1.62602,00.001,00180.23,nan,nan
  1.155748,-1.63369,00.001,00161.40,nan,nan
  1.158256,-1.63369,00.001,00026.90,nan,nan
  1.160751,-1.62142,-0.001,00000.00,nan,nan
  1.163336,-1.62142,-0.001,00118.36,nan,nan
  1.165770,-1.62449,-0.001,00110.29,nan,nan
  1.168252,-1.62449,-0.001,00053.80,nan,nan
  1.170749,-1.62295,-0.001,00032.28,nan,nan
  1.173248,-1.62295,00.001,00026.90,nan,nan
  1.175753,-1.61682,00.001,00016.14,nan,nan
  1.178260,-1.61682,00.002,00056.49,nan,nan
  1.180772,-1.63829,00.002,00045.73,nan,nan
